Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
10-October-2014,42.15,42.15,39.5,40.1,40.1320457041935,185716,1752,7453163,98302,52.93,2.65,-2.05
13-October-2014,40.85,40.85,39.95,40.6,40.5300059114907,98114,972,3976561,54480,55.53,0.9,-0.25
14-October-2014,41,41.15,40.35,40.65,40.7308220432076,87392,1065,3559548,46866,53.63,0.8,-0.35
16-October-2014,40.6,40.85,40,40.05,40.3562357363405,37245,532,1503068,21964,58.97,0.85,-0.55
17-October-2014,40.95,40.95,39.9,40.2,40.2413491884581,35488,584,1428085,12150,34.24,1.05,-0.75
20-October-2014,40.6,42.2,40.6,40.9,40.9625222443773,46641,656,1910533,21933,47.03,1.6,0.3
21-October-2014,41.2,41.55,40.8,41.1,41.1747120863135,41245,544,1698251,22473,54.49,0.75,-0.1
22-October-2014,41.7,41.7,40.85,40.95,41.066396185625,33767,576,1386689,19477,57.68,0.85,-0.75
23-October-2014,41.5,41.5,41.1,41.35,41.3084577114428,15276,309,631028,11160,73.06,0.4,-0.15
27-October-2014,41.4,42.35,41.15,41.35,41.6948999404064,52019,798,2168927,22682,43.6,1.2,-0.05
28-October-2014,41.25,42,41.25,41.95,41.7930914426401,40211,457,1680542,26562,66.06,0.75,0.7
29-October-2014,43.9,43.9,41.6,41.95,41.9531232307983,26495,472,1111548,14497,54.72,2.3,-1.95
30-October-2014,42.8,43.15,41.6,43,42.5084739611686,55110,1127,2342642,25894,46.99,1.55,0.2
31-October-2014,43.45,43.5,42.85,43,43.112265249575,74707,1014,3220788,41656,55.76,0.65,-0.45
3-November-2014,44.1,48,44.1,44.9,45.595263574328,329869,4339,15040464,120305,36.47,3.9,0.8
5-November-2014,45,45.35,44.2,44.5,44.7230274090747,95078,1142,4252176,43560,45.82,1.15,-0.5
7-November-2014,44.45,45,44,44.6,44.4065256469211,95684,1131,4248994,44888,46.91,1,0.15
10-November-2014,45.5,46.35,45.05,45.25,45.7289873790008,156406,1789,7152288,68076,43.53,1.3,-0.25
11-November-2014,45.35,46.2,44.5,45.95,45.429674692623,156160,1513,7094298,96180,61.59,1.7,0.6
12-November-2014,46.15,46.4,45,45.1,45.6214721620703,111754,1167,5098382,61387,54.93,1.4,-1.05
13-November-2014,45.75,45.8,44.5,44.65,44.9848525898377,40601,711,1826430,24044,59.22,1.3,-1.1
14-November-2014,44.55,44.65,44.1,44.45,44.4881245704899,59661,676,2654206,35877,60.13,0.55,-0.1
17-November-2014,44.9,45.5,44.45,45.2,44.9673036669509,51596,796,2320133,31874,61.78,1.05,0.3
18-November-2014,46.5,47.05,45.5,45.65,46.2081257360268,132468,1919,6121098,60409,45.6,1.55,-0.85
19-November-2014,46,46,44.55,44.95,45.2305388225114,60094,1008,2718084,33310,55.43,1.45,-1.05
20-November-2014,44.8,45.15,44.15,44.35,44.5092339745535,49437,622,2200403,34815,70.42,1,-0.45
21-November-2014,44.9,45.05,44.1,44.35,44.7169644465552,61063,892,2730552,33356,54.63,0.95,-0.55
24-November-2014,44.95,45.1,43.8,44,44.2905171800526,70285,810,3112959,37200,52.93,1.3,-0.95
25-November-2014,44,44,42.3,42.55,42.7820145003321,70757,751,3027127,42568,60.16,1.7,-1.45
26-November-2014,42.55,43.1,42.35,42.65,42.764848564311,45762,502,1957005,29603,64.69,0.75,0.1
27-November-2014,42.2,42.95,42.05,42.4,42.3833956363459,40929,519,1734710,21945,53.62,0.9,0.2
28-November-2014,42.85,44.2,42.85,43.8,43.8575491357823,122365,1322,5366629,67202,54.92,1.35,0.95
1-December-2014,44,44.55,43.25,43.35,43.9401249527536,44977,617,1976295,27974,62.2,1.3,-0.65
2-December-2014,43,44.5,43,44.2,43.7329710507863,79864,1065,3492690,33407,41.83,1.5,1.2
3-December-2014,44.15,45.4,43.85,44.5,44.6920988051656,99428,1155,4443646,43118,43.37,1.55,0.35
4-December-2014,44.95,45,43.7,44.15,44.0401570112546,94006,961,4140039,64637,68.76,1.3,-0.8
5-December-2014,44.15,44.85,43.6,43.8,44.1545709559088,55612,732,2455524,35292,63.46,1.25,-0.35
8-December-2014,43.8,43.95,42.7,42.85,43.3253759341624,33051,460,1431947,24045,72.75,1.25,-0.95
9-December-2014,42.75,43.05,42,42.1,42.4215541189605,38517,1039,1633951,24423,63.41,1.05,-0.65
10-December-2014,42.1,42.8,41.65,42.65,42.3165898534871,55763,891,2359700,37994,68.13,1.15,0.55
11-December-2014,42.9,43.5,42.3,43.05,43.0891731049088,84521,1171,3641940,40107,47.45,1.2,0.15
12-December-2014,43.1,43.4,42,42.1,42.5317571972686,29143,498,1239503,19948,68.45,1.4,-1
15-December-2014,42,42.1,41.05,41.25,41.5842521221583,40996,679,1704788,14067,34.31,1.05,-0.75
16-December-2014,41.4,41.4,40.2,40.4,40.6249956927742,58042,765,2357956,40302,69.44,1.2,-1
17-December-2014,40.1,41,39.2,40.75,40.2955891211202,87987,1273,3545488,47605,54.1,1.8,0.65
18-December-2014,41.65,42,41.1,41.55,41.5671309445366,44011,710,1829411,19407,44.1,0.9,-0.1
